Date,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ARVIND,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BALKRISIND,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,BSOFT,CADILAHC,CANBK,CASTROLIND,CENTURYTEX,CESC,CHOLAFIN,CIPLA,COALINDIA,COLPAL,CONCOR,CUMMINSIND,DABUR,DHFL,DISHTV,DIVISLAB,DLF,DRREDDY,EICHERMOT,ENGINERSIN,EQUITAS,ESCORTS,EXIDEIND,FEDERALBNK,GAIL,GLENMARK,GMRINFRA,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,IBULHSGFIN,ICICIBANK,ICICIPRULI,IDBI,IDEA,IDFCFIRSTB,IGL,INDIGO,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,JUSTDIAL,KAJARIACER,KOTAKBANK,L&TFH,LICHSGFIN,LT,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MCX,MFSL,MGL,MINDTREE,MOTHERSUMI,MRF,MUTHOOTFIN,NATIONALUM,NBCC,NCC,NESTLEIND,NIITTECH,NMDC,NTPC,OFSS,OIL,ONGC,PAGEIND,PEL,PETRONET,PFC,PIDILITIND,PNB,POWERGRID,PVR,RAMCOCEM,RAYMOND,RBLBANK,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,SAIL,SBIN,SHREECEM,SIEMENS,SRF,SRTRANSFIN,STAR,SUNPHARMA,SUNTV,TATACHEM,TATAELXSI,TATAGLOBAL,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,TORNTPOWER,TVSMOTOR,UBL,UJJIVAN,ULTRACEMCO,UNIONBANK,UPL,VEDL,VOLTAS,WIPRO,YESBANK,ZEEL
2021-09-20,2325.95,1418.85,748.9,95.45,729.2,409.8,4878.1,218.0,94.6,125.1,3271.55,712.4,795.85,3776.05,17018.95,7442.45,2480.1,78.25,55.95,1758.4,201.6,813.55,740.1,711.59,54.05,360.4,15154.55,420.4,4084.5,411.25,546.0,154.95,137.75,844.9,92.95,587.35,938.1,154.2,1726.75,708.0,984.2,645.65,,19.45,5110.1,323.0,4774.95,2813.0,73.15,120.6,1439.45,180.1,79.7,149.8,494.6,34.05,1079.65,1535.6,1407.2,1276.15,2742.5,1559.85,2889.5,,444.4,272.5,2800.35,323.25,215.6,710.0,678.55,36.95,10.75,47.85,543.45,2169.5,1089.95,,1687.85,114.6,233.75,351.1,633.2,4083.35,983.2,1140.45,2001.45,83.8,404.4,1704.35,933.75,738.05,176.2,161.4,567.45,6950.4,738.0,1593.55,1048.0,1107.55,4124.25,216.4,78875.45,1475.45,85.75,43.15,78.15,20322.6,,136.0,122.7,4694.65,195.15,128.5,32714.25,2503.55,228.3,133.45,2361.45,38.1,177.0,1423.8,980.85,411.2,174.0,151.3,20.6,2394.35,98.0,105.8,437.45,30101.9,2136.25,10607.4,1320.1,585.35,756.5,488.1,799.75,5831.7,,298.95,146.9,134.3,1253.1,3823.5,1431.3,2077.35,3057.85,484.5,545.4,1555.2,153.5,7576.0,34.6,705.6,286.55,1221.1,662.5,12.8,255.45
2021-09-21,2332.3,1441.45,749.6,94.55,727.55,413.2,4891.6,219.55,95.2,126.9,3309.2,726.4,795.35,3728.8,17587.25,7813.85,2535.4,78.65,54.7,1771.6,204.45,815.3,739.0,713.26,54.4,367.25,15173.9,413.8,4075.55,410.3,550.8,154.95,137.45,842.9,88.85,578.35,956.1,156.4,1732.45,703.3,990.65,651.3,,19.55,5179.45,330.7,4853.65,2854.4,72.4,119.55,1474.85,178.4,80.05,150.0,506.2,35.3,1080.45,1557.15,1411.1,1299.5,2774.35,1551.95,2850.45,,451.0,271.75,2812.45,318.6,208.45,711.85,692.3,39.15,10.8,48.5,549.4,2236.25,1137.55,,1718.45,115.0,241.5,361.6,668.95,4135.35,979.7,1123.85,2010.95,83.9,407.45,1720.9,930.1,738.45,180.85,166.35,560.7,6777.0,746.85,1637.45,1046.35,1102.3,4353.8,220.1,78373.75,1479.1,88.6,43.1,79.95,20189.55,,138.1,124.1,4668.9,208.9,135.2,32479.1,2612.5,231.75,133.4,2430.75,38.1,175.9,1508.5,979.55,413.35,175.85,151.9,19.9,2404.7,93.1,111.2,438.8,30059.9,2169.55,10664.25,1323.75,586.7,764.5,484.25,801.95,5619.95,,301.95,149.65,135.85,1292.2,3862.95,1461.7,2085.85,3043.6,491.0,533.15,1601.3,153.05,7592.7,34.95,721.85,292.9,1224.9,667.6,13.0,255.7
2021-09-22,2365.55,1437.75,745.3,95.9,735.75,419.5,4904.9,232.55,97.1,128.3,3317.5,731.1,788.35,3757.15,17614.75,7793.65,2692.2,79.7,54.5,1798.85,205.95,812.0,740.85,713.36,57.05,367.55,15301.5,420.15,4058.5,434.85,561.15,156.85,139.2,911.55,85.95,571.05,963.5,162.1,1720.4,696.8,1022.2,648.4,,19.75,5139.9,369.05,4846.35,2842.85,73.9,118.0,1520.15,182.5,81.1,150.0,511.95,36.25,1054.45,1574.65,1420.45,1315.5,2734.7,1533.7,2847.2,,463.0,276.6,2784.5,317.8,220.9,703.35,687.85,38.45,10.4,48.5,537.65,2188.3,1141.4,,1716.9,116.45,243.5,365.95,678.55,4109.2,986.55,1178.95,1985.55,86.3,430.7,1710.9,940.0,752.5,180.85,171.35,565.2,6831.0,773.5,1618.9,1039.2,1094.3,4523.0,224.8,79993.8,1543.5,90.75,44.0,81.05,19925.2,,144.6,124.4,4672.9,217.0,133.65,33348.85,2638.1,233.15,135.0,2418.0,38.15,176.75,1568.35,977.9,435.45,179.1,152.6,20.75,2430.5,97.45,111.3,438.85,29792.5,2161.95,10730.7,1346.5,624.45,770.1,506.45,825.3,5580.15,,310.1,153.3,137.85,1305.8,3862.15,1513.6,2081.05,3085.5,492.95,540.1,1638.95,152.25,7625.6,35.05,724.9,294.9,1238.6,668.15,13.15,336.8
2021-09-23,2351.05,1474.35,754.5,97.05,736.3,419.55,5084.2,236.95,97.6,128.85,3320.65,733.45,812.15,3799.2,18503.85,7899.05,2648.55,79.65,54.6,1798.7,207.45,821.1,764.3,713.41,57.15,368.2,15369.3,419.95,4042.35,439.9,567.25,160.8,141.15,939.35,86.15,585.95,968.1,167.35,1701.55,711.95,1027.8,647.65,,20.6,5212.1,401.85,4797.3,2857.05,74.05,119.25,1508.4,181.75,81.85,152.9,512.0,36.0,1058.05,1606.85,1438.25,1328.3,2817.4,1570.0,2853.05,,483.25,280.0,2782.3,322.55,229.65,717.0,685.75,38.95,10.55,48.5,537.3,2216.5,1169.15,,1742.55,118.0,242.5,371.15,677.25,4181.15,989.15,1167.0,2024.0,87.8,440.85,1769.7,940.35,758.45,185.0,174.0,566.8,6846.7,829.15,1629.55,1041.2,1105.0,4553.8,227.55,80220.7,1519.95,91.05,47.0,82.85,19839.0,,142.9,126.2,4698.05,213.85,137.75,33123.75,2779.6,233.8,138.25,2435.0,38.5,178.25,1569.4,971.9,447.45,186.5,155.4,21.2,2489.9,102.3,110.45,449.8,29919.25,2162.7,10998.85,1383.1,614.95,769.85,528.6,847.15,5726.8,,321.5,164.75,143.65,1318.7,3869.25,1521.5,2105.05,3101.05,495.15,539.7,1654.35,152.65,7619.7,34.85,726.85,299.6,1248.6,674.3,13.0,318.2
2021-09-24,2298.75,1461.7,744.8,95.85,735.8,410.7,4731.8,228.8,95.9,127.4,3448.6,721.55,798.05,3809.8,18526.0,7793.4,2656.2,77.85,53.95,1768.25,205.5,840.1,749.8,725.77,56.25,360.15,15255.3,414.8,4042.9,444.8,564.05,157.7,139.1,954.75,84.1,576.1,967.65,166.1,1690.85,699.6,994.8,651.9,,22.0,5108.55,410.45,4790.35,2931.0,73.45,119.95,1465.45,179.2,80.85,152.6,508.1,36.3,1041.65,1629.75,1414.9,1358.2,2839.0,1601.55,2833.45,,478.75,274.8,2746.65,322.6,225.85,722.95,673.5,38.8,11.5,47.1,530.5,2138.7,1163.05,,1763.85,117.25,238.45,359.15,659.15,4116.95,989.45,1242.15,2028.1,85.45,429.25,1768.75,926.2,779.45,181.95,173.0,557.35,6952.25,827.7,1659.3,1045.25,1097.05,4601.0,224.7,79456.5,1505.05,88.5,46.35,81.5,19864.25,,140.0,124.25,4710.4,217.0,136.1,33631.2,2767.5,235.4,135.15,2451.95,37.9,176.15,1510.9,969.5,440.45,185.8,152.6,21.4,2482.7,105.35,108.15,440.75,29411.8,2120.25,11014.05,1355.7,597.5,770.45,510.95,884.95,5866.95,,317.95,161.3,139.1,1272.1,3871.3,1514.75,2092.9,3100.1,498.55,537.2,1605.85,151.35,7521.5,34.6,718.65,293.1,1228.75,676.5,12.85,318.9
2021-09-27,2331.85,1531.25,750.25,97.0,762.85,418.0,4565.55,231.85,95.3,130.4,3430.65,722.0,796.95,3913.4,18031.1,7795.45,2628.8,78.0,53.1,1793.4,204.0,830.7,780.65,722.55,56.95,358.15,15796.8,420.6,4009.6,431.0,557.5,159.9,137.15,946.15,82.45,572.15,962.7,167.05,1683.1,702.45,998.4,633.2,,21.75,4932.55,420.0,4791.65,2879.35,72.55,124.9,1459.15,181.8,81.6,154.5,503.6,36.5,1038.7,1648.8,1388.55,1295.2,2839.8,1625.1,2912.95,,481.4,277.75,2709.5,321.75,233.0,730.0,663.65,41.25,11.35,46.85,524.7,2082.1,1150.7,,1721.15,118.65,238.7,357.8,648.65,4076.25,986.3,1227.65,2033.35,87.05,434.95,1739.6,936.15,811.35,181.2,172.9,547.5,7403.45,821.65,1718.25,1030.05,1080.4,4347.25,233.5,81893.4,1493.3,90.05,47.5,81.0,19642.2,,139.85,126.85,4584.85,219.3,140.0,32980.75,2751.85,237.4,135.75,2405.55,38.35,176.0,1598.35,978.55,447.9,190.4,151.6,21.9,2524.45,110.6,109.25,446.6,29476.0,2096.6,11126.95,1324.15,591.8,763.05,504.3,914.75,5720.9,,331.65,172.25,138.75,1270.5,3836.95,1464.4,2090.25,3088.55,494.9,555.2,1555.55,153.2,7622.9,34.6,725.85,287.6,1218.2,653.9,12.9,322.25
2021-09-28,2300.25,1487.3,738.7,96.0,753.35,413.1,4411.05,226.4,95.25,129.65,3379.7,725.05,789.2,3908.7,17550.35,7543.3,2545.95,79.45,53.05,1767.85,210.35,819.3,755.9,696.15,60.35,361.95,15735.2,429.6,4003.65,417.85,544.35,163.7,139.1,924.65,82.3,554.75,971.0,174.55,1679.4,705.75,1001.5,626.35,,21.2,4784.05,410.05,4833.15,2883.05,73.85,123.4,1489.9,179.9,80.9,159.5,497.05,35.85,1053.35,1648.75,1369.85,1269.0,2804.95,1615.05,2920.55,,478.15,291.6,2723.85,321.7,226.4,717.15,664.0,44.7,10.95,46.25,516.6,2023.05,1134.75,,1687.1,122.95,237.75,361.4,660.85,4001.6,988.85,1194.65,2068.2,88.65,438.25,1737.15,948.9,806.05,179.75,169.45,550.95,7423.85,826.95,1679.1,1003.0,1079.6,4207.9,230.85,80488.6,1463.45,89.0,46.9,80.75,19544.75,,140.5,131.95,4578.25,233.25,142.2,32726.05,2683.5,239.4,143.1,2411.0,39.15,183.95,1599.4,983.9,457.45,187.4,159.3,21.15,2548.05,106.15,110.35,444.9,29242.95,2101.0,10921.95,1313.2,585.85,775.1,498.6,906.4,5665.65,,329.3,171.9,140.05,1280.95,3779.15,1414.05,2129.3,3107.85,503.25,555.6,1564.7,151.9,7588.3,35.0,716.8,290.65,1208.95,639.6,12.75,309.15
2021-09-29,2271.1,1485.65,742.0,98.3,756.55,406.45,4423.5,224.7,94.7,129.35,3323.05,727.95,782.15,3899.25,17433.75,7515.4,2504.95,81.7,55.1,1763.45,205.15,817.15,744.2,694.1,62.8,362.6,15638.2,436.9,3972.75,410.05,547.6,168.15,139.45,924.15,86.65,573.45,987.6,185.7,1678.45,703.7,996.95,623.15,,20.7,4806.45,410.85,4881.0,2843.25,75.3,122.9,1488.6,180.4,81.35,156.3,509.1,38.0,1022.35,1669.9,1367.85,1281.2,2746.45,1593.85,2886.15,,494.15,299.6,2685.3,321.85,228.55,709.5,673.0,44.95,11.25,48.3,518.65,2009.3,1123.2,,1692.25,127.45,238.1,382.5,679.8,4070.5,989.8,1187.8,2030.45,89.9,434.95,1721.0,947.55,812.1,183.5,173.25,553.45,7384.05,827.15,1665.75,1004.3,1075.1,4231.9,229.85,79056.7,1469.5,94.4,48.15,81.9,19506.75,,142.9,140.65,4533.65,254.45,144.75,32338.6,2642.15,239.5,144.25,2402.25,39.65,195.05,1612.5,992.45,452.55,188.15,162.35,22.2,2527.85,106.2,114.4,460.0,29382.4,2127.55,11195.45,1300.35,594.6,811.3,500.7,933.1,5597.75,,330.25,180.3,151.6,1295.55,3791.9,1395.35,2147.5,3134.85,516.4,550.75,1557.05,152.85,7464.55,36.4,717.15,292.15,1205.2,640.75,12.3,309.9
2021-09-30,2254.5,1468.1,737.9,97.1,749.8,400.2,4481.6,225.7,94.45,133.8,3244.65,724.8,766.55,3832.65,17786.75,7668.1,2533.65,81.75,55.5,1778.15,202.95,809.0,737.45,688.3,64.65,362.7,15474.5,432.2,3948.95,409.65,551.85,173.0,140.2,936.8,91.55,564.25,983.55,185.1,1669.5,704.3,991.95,617.05,,20.5,4798.7,417.2,4880.7,2790.2,78.75,121.0,1480.1,178.25,84.3,158.85,510.45,38.35,1029.9,1669.45,1373.1,1279.55,2754.3,1594.95,2832.5,,487.95,300.0,2701.8,311.6,231.65,700.85,671.85,46.3,11.9,47.65,533.1,2021.7,1111.9,,1675.2,125.3,236.15,389.25,668.3,4040.9,989.2,1197.0,2005.5,90.95,427.05,1702.95,951.6,803.05,185.2,169.15,547.5,7338.05,853.1,1658.65,1014.3,1082.65,4200.1,225.95,79375.55,1450.3,93.4,48.7,82.45,19445.55,,143.0,141.85,4555.95,260.2,144.5,31704.9,2595.8,238.55,142.1,2381.95,40.1,189.9,1599.35,984.65,459.0,190.9,157.85,21.65,2519.25,102.45,113.65,453.0,28901.55,2129.4,11279.1,1298.85,589.5,818.25,505.35,919.3,5594.05,,333.35,189.3,158.75,1288.9,3775.55,1380.6,2161.85,3085.5,505.05,549.45,1571.5,155.7,7396.1,36.25,707.7,287.65,1218.05,634.1,12.55,303.2
2021-10-01,2237.5,1458.7,734.95,96.95,766.8,402.25,4459.4,224.25,94.45,130.75,3177.85,717.3,768.15,3852.6,17177.8,7522.75,2541.4,82.45,56.6,1834.7,201.75,810.4,727.6,675.9,65.6,365.3,15447.55,433.05,3921.1,397.25,555.7,176.85,140.1,916.3,91.4,558.65,986.2,188.7,1687.8,703.5,918.1,617.95,,20.2,4832.3,417.2,4955.85,2772.45,78.2,120.2,1471.95,178.85,83.15,163.15,513.15,41.0,1020.35,1677.15,1359.1,1273.75,2711.65,1582.7,2847.95,,484.35,298.95,2704.05,306.15,234.45,692.35,667.8,49.95,11.4,47.35,530.3,1976.05,1104.05,,1665.15,127.4,235.35,401.7,674.25,4045.9,989.95,1199.35,1993.55,89.65,427.95,1696.9,966.4,827.85,186.3,179.55,549.55,7162.3,865.15,1671.85,1012.75,1099.7,4184.6,224.9,78994.4,1533.8,95.5,48.2,81.9,19549.95,,143.65,139.9,4512.25,250.05,146.25,32281.05,2655.4,235.6,139.9,2417.25,40.6,191.85,1599.55,990.75,452.5,193.5,156.1,20.95,2523.7,99.6,114.8,451.65,29099.55,2148.45,11089.7,1294.55,583.05,826.6,520.95,910.9,5782.8,,333.3,186.55,163.75,1297.85,3730.2,1371.25,2163.75,3080.55,501.4,563.95,1577.45,153.15,7483.55,36.45,712.65,285.85,1215.25,636.25,12.85,295.85
2021-10-04,2265.65,1526.65,744.2,101.75,766.05,406.5,4548.25,228.1,102.8,129.85,3201.6,732.15,779.0,3825.95,17806.2,7695.05,2520.8,84.35,57.8,1868.95,205.8,820.8,741.95,681.4,65.55,364.9,15479.1,435.85,3892.9,406.5,562.15,182.1,140.6,920.85,92.15,564.35,957.5,189.95,1682.65,707.1,893.3,624.2,,20.2,5220.7,424.4,5042.7,2745.9,78.85,123.05,1496.4,179.95,85.05,161.55,519.8,40.75,1029.65,1641.15,1389.8,1278.65,2725.2,1585.75,2855.55,,505.7,302.8,2686.2,309.75,239.3,700.2,676.5,48.1,11.4,47.65,527.75,1993.15,1119.8,,1678.75,126.25,236.6,418.4,681.15,4145.65,989.95,1196.9,1990.95,91.45,444.9,1715.25,961.35,841.15,188.65,182.65,554.05,7170.3,866.8,1688.35,1019.35,1090.8,4253.0,226.4,79787.0,1520.85,105.05,47.75,83.0,19492.95,,148.4,145.55,4622.25,241.6,147.6,33068.85,2786.25,235.9,141.85,2421.0,41.1,191.65,1646.55,1006.85,452.3,193.7,158.85,21.1,2556.15,100.2,120.3,463.15,29289.3,2226.65,11557.0,1350.75,589.45,832.0,530.3,935.75,5889.6,,342.0,188.85,168.6,1324.15,3773.3,1399.05,2155.3,3129.55,502.6,560.5,1602.2,154.4,7515.6,37.6,702.95,298.3,1227.25,641.05,13.1,301.25
2021-10-05,2263.7,1527.65,743.95,106.5,765.5,403.65,4482.4,225.25,108.7,132.25,3254.75,724.0,782.6,3864.0,17847.5,7724.2,2537.2,83.35,57.5,1856.55,205.85,825.45,722.9,699.25,66.25,362.0,15473.4,443.85,3882.2,410.95,563.95,179.75,141.2,932.35,93.0,558.75,934.55,197.95,1680.5,709.1,899.85,616.2,,19.75,5217.85,415.65,5034.6,2760.1,77.65,123.95,1488.8,181.0,85.75,164.7,519.8,40.55,1042.1,1627.0,1389.55,1305.15,2741.45,1595.45,2844.55,,495.3,314.45,2708.65,312.05,241.85,697.1,678.9,47.15,11.55,47.95,526.55,1971.05,1168.6,,1692.8,129.9,234.7,421.15,679.35,4068.6,982.35,1204.5,1982.35,91.1,447.75,1716.7,963.75,843.05,186.0,184.3,557.95,7258.25,882.35,1687.8,1015.2,1080.15,4285.1,226.55,79407.2,1521.0,102.4,47.9,82.15,19395.55,,146.65,145.4,4703.05,242.95,163.65,33871.4,2922.45,232.35,142.45,2436.35,41.05,189.95,1659.65,1012.0,460.55,193.25,161.65,20.95,2609.2,96.9,119.35,464.7,28766.45,2247.65,11488.15,1335.25,596.8,820.5,534.4,930.95,5840.15,,344.95,188.3,179.4,1316.85,3833.3,1413.05,2192.65,3129.3,515.15,562.0,1613.35,153.6,7464.0,37.1,714.65,303.0,1250.25,646.85,13.1,299.45
2021-10-06,2203.25,1479.55,724.0,101.55,749.7,394.9,4378.75,222.3,103.7,129.85,3212.25,715.35,778.95,3770.05,17616.6,7735.15,2508.25,82.3,56.1,1826.75,199.3,821.1,721.65,691.4,63.2,356.4,17277.35,447.2,3938.6,407.85,550.35,174.45,144.55,924.2,91.4,560.25,913.45,192.85,1680.15,696.35,882.6,614.95,,19.55,5136.55,408.1,4956.6,2728.95,76.2,122.75,1455.55,179.35,84.4,166.4,504.75,39.3,1017.95,1599.0,1369.4,1275.45,2750.95,1614.9,2798.15,,475.9,311.6,2686.05,314.65,241.4,689.5,678.65,44.4,11.45,47.0,516.7,1929.3,1131.85,,1673.55,130.1,231.25,409.65,659.25,3933.95,1011.55,1225.55,1955.75,89.0,436.3,1695.05,947.15,834.1,181.4,184.3,564.3,7199.25,873.65,1719.9,1020.85,1075.4,4172.5,223.75,78629.5,1501.1,96.65,46.9,83.3,19157.15,,143.35,143.3,4660.25,248.55,168.1,33889.5,2842.15,230.25,139.75,2415.65,39.9,187.6,1640.45,1000.25,463.45,184.7,157.3,20.7,2559.85,96.8,115.75,457.2,28109.75,2195.45,11399.3,1303.2,584.2,800.6,537.75,962.55,6163.95,,336.05,179.2,175.95,1279.9,3810.9,1385.65,2147.65,3064.95,505.7,544.0,1589.15,151.8,7363.0,36.45,727.3,290.95,1229.9,635.75,13.05,294.7
2021-10-07,2265.85,1520.75,736.15,101.95,758.7,402.9,4428.3,228.15,104.2,135.85,3290.85,719.6,777.1,3828.55,17470.25,7747.9,2551.65,84.0,56.4,1944.4,203.1,829.55,741.5,692.5,63.25,359.75,17513.4,449.2,3900.6,425.65,549.75,174.85,144.35,932.65,89.25,583.85,916.05,190.7,1688.35,694.95,896.9,615.15,,19.85,5097.85,422.6,4891.1,2820.95,77.65,122.1,1514.65,184.2,85.45,159.65,517.35,39.9,1029.0,1592.0,1394.2,1306.3,2727.0,1610.5,2841.65,,477.5,319.5,2669.4,313.45,243.3,702.2,681.65,44.95,11.35,47.8,519.2,1947.7,1166.7,,1691.0,132.25,232.95,407.6,666.55,3974.7,999.05,1250.95,1952.45,90.2,443.65,1712.45,956.05,878.25,182.5,194.05,561.25,7492.5,902.7,1819.9,1026.65,1076.65,4259.2,236.0,81272.55,1544.5,96.55,47.15,83.65,19045.65,,144.35,142.8,4742.7,242.45,160.4,37153.85,2888.2,230.4,141.05,2460.5,39.9,188.3,1679.2,1014.55,471.95,189.4,158.15,22.75,2572.4,101.6,115.5,457.9,28059.35,2236.95,11576.7,1343.2,586.15,823.25,543.05,959.05,6348.25,,376.5,193.15,177.75,1289.2,3892.9,1417.2,2375.35,3074.25,510.05,557.75,1643.7,152.3,7354.6,37.3,727.5,290.8,1283.0,642.95,13.15,292.7
2021-10-08,2240.9,1547.9,739.9,101.6,760.0,403.05,4379.25,234.5,102.65,134.9,3306.9,714.75,781.95,3815.55,17549.45,7732.2,2578.9,88.1,57.5,1963.85,200.15,830.35,758.6,695.5,65.45,358.75,17696.85,449.45,3883.3,435.4,549.8,177.25,142.7,936.65,88.7,569.1,917.1,188.45,1687.65,685.05,883.6,607.0,,19.65,5071.3,415.85,4849.2,2817.95,78.05,122.05,1500.5,184.8,85.6,158.15,527.1,39.4,1019.3,1598.8,1371.45,1322.15,2720.65,1602.65,2842.1,,473.65,318.05,2640.05,315.45,240.9,703.4,660.15,47.85,11.35,48.0,518.4,1962.5,1174.4,,1723.85,131.8,231.7,415.85,665.85,4006.8,1000.25,1242.7,1936.35,90.95,442.25,1726.9,947.3,877.8,184.55,193.1,563.8,7430.0,914.35,1922.55,998.9,1067.95,4454.6,237.15,85860.45,1519.65,96.2,46.95,83.25,18986.45,,145.6,141.1,4789.65,239.75,160.95,36715.8,2736.25,227.8,139.8,2441.6,40.3,187.7,1695.65,994.7,466.75,193.6,157.75,23.35,2671.25,104.8,116.9,458.0,27757.15,2223.45,11943.9,1330.95,586.75,821.4,538.8,965.65,6231.7,,382.95,191.25,176.85,1301.15,3935.65,1439.95,2358.2,3075.3,504.0,559.75,1650.05,153.1,7335.75,37.55,738.0,294.05,1281.4,661.15,13.2,294.65
2021-10-11,2249.85,1539.75,737.45,101.85,770.55,402.95,4377.15,240.55,107.8,136.75,3306.05,720.55,787.15,3852.1,17713.95,7817.1,2603.4,87.5,57.7,1969.2,208.6,824.0,794.0,690.85,66.75,360.1,17789.5,454.4,3840.6,427.1,548.45,176.65,142.25,943.9,90.05,570.35,913.75,196.85,1697.1,687.6,909.4,608.65,,19.55,5143.05,424.85,4894.35,2851.75,78.75,133.0,1491.75,187.05,86.25,158.75,534.0,43.05,1024.65,1651.75,1382.15,1302.9,2749.25,1633.8,2857.8,,487.5,319.05,2645.1,315.5,241.8,713.3,661.5,48.45,10.85,47.8,514.45,2048.2,1173.25,,1690.95,131.55,238.05,412.9,672.4,4064.15,981.55,1286.2,1975.4,90.85,443.65,1716.9,958.5,895.6,185.0,193.45,570.35,7700.8,895.8,2032.7,994.95,1070.3,4275.6,240.6,84932.9,1533.75,96.35,48.6,83.55,19084.65,,153.05,144.8,4745.05,239.4,165.0,37266.8,2754.35,230.35,142.05,2462.75,40.45,193.45,1696.45,998.85,465.45,193.05,159.2,24.7,2652.65,102.7,116.6,469.25,28022.45,2236.75,12044.0,1334.9,592.25,832.55,535.5,968.3,6232.8,,415.75,200.15,191.5,1313.2,3685.6,1400.2,2362.4,3167.2,539.3,559.05,1700.3,155.25,7330.25,38.15,742.45,297.75,1303.65,652.8,13.05,306.25
